Ho et al. origin time,Reproduced longitude,Reproduced latitude,Reproduced depth (km),Origin time without near source,Latitude without near source,Longitude without near source,Depth without near source (km),Origin time with STAR,Latitude with STAR,Longitude with STAR,Depth with STAR (km)
2003-12-15T13:04:53.236494,160.53390156936894,-75.22901806298682,0.361328,2003-12-15T13:05:26.568051,-77.329172799398,162.0690224162648,16.796875,2003-12-15T13:04:53.287951,-75.35650451091824,160.79985368619444,-4.033203
2003-12-15T16:53:01.720430,160.8443479360835,-75.38869780194925,-1.044922,2003-12-15T16:53:55.068021,-77.07053939387204,161.74351436432113,2.03125,2003-12-15T16:53:01.877666,-75.38563444360837,160.84300845779433,-0.297852
2003-12-15T17:46:57.060429,160.49655980791456,-75.2268281362556,0.449219,2003-12-15T17:47:30.887472,-77.19894203678693,161.95648547751867,13.28125,2003-12-15T17:46:57.383587,-75.37622672364529,160.8096812257534,-2.802734
2003-12-15T19:55:12.892667,160.84706030650148,-75.35712129591766,1.855469,2003-12-15T19:56:07.458199,-77.10707571669516,161.85669836280317,2.734375,2003-12-15T19:55:13.215334,-75.35846242402793,160.84891474417395,2.998047
2003-12-15T20:44:45.157566,160.8594288703172,-75.31579474853238,1.152344,2003-12-15T20:45:46.414269,-77.30449818417422,161.59612441176486,0.625,2003-12-15T20:44:45.248888,-75.39180202592355,160.9067524551627,-2.451172
2003-12-16T06:00:00.698841,160.8550951066991,-75.37550035921096,-4.384766,,,,,2003-12-16T06:00:01.000248,-75.38680768890765,160.87657584886844,-2.802734
2003-12-17T04:10:44.200355,160.83031078325223,-75.38275287372933,-4.384766,,,,,2003-12-17T04:10:44.392053,-75.38371347582752,160.83454276406613,-3.374023
2003-12-21T05:27:02.739038,161.78844046526345,-75.1328052900302,-0.957031,2003-12-21T05:27:37.637211,-77.2677059518296,162.39558051861667,10.46875,2003-12-21T05:27:08.465161,-75.4950731614702,161.79129170299828,2.998047
2003-12-21T14:17:43.499958,161.58594919545394,-75.14373322027683,0.800781,2003-12-21T14:18:12.601108,-77.2677059518296,162.39558051861667,10.46875,2003-12-21T14:17:43.494778,-75.47954337218388,161.67446520150074,1.152344
2003-12-22T09:00:34.498502,160.7143916289419,-75.10021414061013,6.074219,,,,,2003-12-22T09:00:34.707743,-75.08948202543112,160.69992317996397,13.105469
2003-12-23T07:47:45.557504,160.86418249800676,-75.39043552712957,2.294922,,,,,,,,
2003-12-23T12:04:02.736510,160.87534944019893,-75.39848188637562,0.888672,,,,,2003-12-23T12:04:02.614312,-75.39311769241365,160.86790343075637,0.712891
2003-12-23T14:27:16.881066,161.23241918866512,-75.37528298732316,27.958984,,,,,2003-12-23T14:27:17.068127,-75.37900943685334,161.05743048564023,14.599609
2003-12-23T16:15:45.478939,159.85056146003714,-75.26685451199751,42.285156,,,,,2003-12-23T16:15:48.235312,-75.29512625527583,160.4160298349852,19.785156
2003-12-25T20:20:11.963016,160.89063599397608,-75.392749808158,1.064453,,,,,2003-12-25T20:20:12.194326,-75.39006801766857,160.88691093904154,0.888672
2003-12-29T05:52:55.211328,160.8794649733362,-75.38470429985037,0.712891,,,,,2003-12-29T05:52:55.288163,-75.38001089235155,160.87295430796323,1.108398
2003-12-30T10:14:08.427809,160.8670741500473,-75.38833227943901,1.943359,,,,,2003-12-30T10:14:08.438956,-75.38430903122122,160.8614953515715,1.679688
2003-12-30T16:41:12.836829,160.86873326071267,-75.39790315159041,0.537109,,,,,2003-12-30T16:41:12.898770,-75.38813433659524,160.85808714275342,0.668945
2012-11-23T17:28:53.557317,161.09224324445756,-75.39967259432625,108.90625,,,,,,,,
2012-11-27T17:56:12.843233,160.96731345110257,-75.39354885908743,-4.648438,2012-11-27T17:56:13.603175,-75.39354885908743,160.96731345110257,-4.648438,2012-11-27T17:56:14.228132,-75.3727827562179,160.81072489220907,-4.824219
2012-11-28T16:12:26.804994,158.94584349915118,-75.3112354055541,36.132812,2012-11-28T16:12:28.151335,-75.35906899602105,160.89612978676791,-4.648438,2012-11-28T16:12:27.681148,-75.35523093135436,160.87921764695622,-4.824219
2012-11-30T08:57:55.508465,159.97881254411735,-75.17219454534865,114.882812,,,,,2012-11-30T08:57:54.272501,-75.447286205088,160.69264564750696,-4.824219
2012-12-01T06:12:10.513044,161.05691896166266,-75.17541793784685,115.585938,,,,,,,,
2012-12-02T03:58:29.063670,160.78321928166247,-75.34443035600577,113.828125,,,,,2012-12-02T03:58:29.959831,-75.41044462578863,160.7698361892158,-4.912109
2012-12-03T13:02:41.948066,160.25056143520936,-75.26591196839601,108.378906,,,,,2012-12-03T13:02:42.412961,-75.26591196839601,160.25056143520936,108.378906
2012-12-05T11:04:41.249041,160.2009590072473,-75.3843940390763,-4.824219,2012-12-05T11:04:40.641713,-75.33696231695399,160.46086740860733,122.441406,2012-12-05T11:04:41.588569,-75.50191036179284,160.6162139861264,-4.824219
2012-12-07T02:14:47.277155,160.40746159290708,-75.28017668221527,116.113281,,,,,2012-12-07T02:14:47.330248,-75.28017668221527,160.40746159290708,116.113281
2012-12-08T06:13:31.588160,160.5417644830963,-75.422129933269,-4.648438,2012-12-08T06:13:31.993987,-75.4137327476315,160.55353918643934,-4.648438,2012-12-08T06:13:30.802819,-75.50451690554637,159.90800321068687,-0.957031
2012-12-08T11:11:35.143833,160.69310101453001,-75.22797262818153,112.070312,,,,,,,,
2012-12-09T03:33:02.890923,160.72555312572,-75.20965159759288,132.285156,,,,,2012-12-09T03:33:02.308430,-75.20965159759288,160.72555312572,132.285156
2012-12-09T05:43:07.135347,160.710201448663,-75.43467792225519,-4.824219,2012-12-09T05:43:08.084244,-75.31800762109222,160.53910485553942,128.242188,2012-12-09T05:43:10.078952,-75.4496207364505,160.71917587807513,-4.824219
2012-12-09T16:53:43.362403,160.5777825577826,-75.29550711264318,111.191406,,,,,,,,
2012-12-13T19:13:30.988692,160.0266964308813,-75.34005055732399,-4.824219,2012-12-13T19:13:32.624720,-75.43420414210556,160.46522695727356,-4.648438,2012-12-13T19:13:31.777951,-75.51148530090849,160.61771872406644,-4.824219
2012-12-13T20:36:00.691286,161.29439577354344,-75.28776260760083,120.332031,,,,,2012-12-13T20:36:01.677429,-75.42874742954771,161.460256291409,-4.824219
2012-12-14T14:56:47.744786,160.43925153878706,-75.45787517131654,-4.824219,2012-12-14T14:56:48.004896,-75.36704379739797,160.55947580963027,114.179688,2012-12-14T14:56:48.471942,-75.4481907003816,160.39700395816908,-4.912109
2012-12-16T14:00:49.854993,160.55883409215755,-75.298530253089,104.511719,,,,,2012-12-16T14:00:49.927743,-75.298530253089,160.55883409215755,104.511719
2012-12-18T11:34:51.635906,160.50476204723202,-75.32673380777663,128.417969,,,,,2012-12-18T11:34:51.599433,-75.32673380777663,160.50476204723202,128.417969
2012-12-18T11:35:21.948088,160.78102819832293,-75.29237687945698,124.726562,,,,,2012-12-18T11:35:23.344196,-75.38199140194983,160.8350619928186,-4.648438
2012-12-19T02:24:21.220796,161.65216021306506,-75.62550549271637,28.046875,,,,,,,,
2012-12-20T14:44:30.125394,160.23627044913167,-75.25514617862528,103.457031,,,,,2012-12-20T14:44:29.910815,-75.25514617862528,160.23627044913167,103.457031
2012-12-21T09:31:58.910983,160.60942089975475,-75.43757757351757,104.335938,,,,,2012-12-21T09:31:59.257861,-75.53345272847696,160.70666919415316,-4.824219
2012-12-23T13:25:37.141182,161.0931254743896,-75.30092242166384,-4.648438,,,,,2012-12-23T13:25:38.142969,-75.33915247539099,161.1814555914637,-4.824219
2012-12-27T00:05:04.299523,160.389830188895,-75.29275727839658,117.167969,2012-12-27T00:05:03.926289,-75.29275727839658,160.389830188895,117.167969,2012-12-27T00:05:03.893976,-75.29275727839658,160.389830188895,117.519531
2012-12-28T01:12:49.220876,161.20589709915976,-75.41415849077735,112.773438,,,,,2012-12-28T01:12:49.419917,-75.54876699917993,161.35122679572606,91.679688
2012-12-28T06:16:16.332508,160.489706846887,-75.4009576704632,123.496094,2012-12-28T06:16:16.241378,-75.4009576704632,160.489706846887,123.496094,2012-12-28T06:16:18.092220,-75.47990938505421,160.52759720412513,-4.824219
2012-12-28T08:55:52.040343,160.12566805770697,-75.35386480174094,-4.824219,2012-12-28T08:55:52.297769,-75.31631058936763,160.46760093801066,115.234375,2012-12-28T08:55:52.355737,-75.4671275913027,160.65003866151727,-4.824219
2012-12-28T11:07:53.304615,160.40688580910816,-75.39117602513963,-4.648438,,,,,2012-12-28T11:07:54.254346,-75.44866490163446,160.60134488810473,-4.824219
2012-12-31T07:33:17.314474,160.92187858204255,-75.21059575594036,124.726562,,,,,,,,
2012-12-31T17:49:54.876650,160.6951442792739,-75.48289512983702,-4.648438,,,,,,,,
2013-01-01T16:39:50.643717,160.35512741706887,-75.2754338720298,115.761719,,,,,2013-01-01T16:39:51.224748,-75.2754338720298,160.35512741706887,115.761719
2013-01-01T21:49:11.448296,160.31461722952298,-75.26229695724186,108.378906,,,,,,,,
2013-01-04T04:52:41.724036,160.35447578836303,-75.31791534471739,128.417969,2013-01-04T04:52:42.167065,-75.31791534471739,160.35447578836303,128.417969,,,,
2013-01-04T09:11:10.208976,161.32669514127923,-75.33518000358323,115.234375,2013-01-04T09:11:10.620281,-75.33518000358323,161.32669514127923,115.234375,,,,
2013-01-06T11:35:30.551568,160.65026601944638,-75.36568220986845,116.289062,2013-01-06T11:35:31.696498,-75.36568220986845,160.65026601944638,116.289062,2013-01-06T11:35:32.076045,-75.49894780910968,160.67643171306088,-4.912109
2013-01-06T15:03:05.738328,160.08093734530058,-75.34621747641802,-4.912109,2013-01-06T15:03:06.993457,-75.35447318391537,160.18417856621403,-4.824219,2013-01-06T15:03:07.010931,-75.34621747641802,160.08093734530058,-4.912109
2013-01-06T15:40:52.661324,160.54893295091432,-75.51250033158829,-4.296875,,,,,,,,
2013-01-07T06:03:11.764466,160.54264383837145,-75.3631806016993,124.199219,2013-01-07T06:03:11.838805,-75.3631806016993,160.54264383837145,124.199219,2013-01-07T06:03:11.797778,-75.36704379739797,160.55947580963027,124.023438
2013-01-07T10:23:09.208227,161.02996877125514,-75.23893681797854,122.617188,2013-01-07T10:23:10.183981,-75.23893681797854,161.02996877125514,122.617188,2013-01-07T10:23:11.133414,-75.37171262884713,160.9194808937546,-4.912109
2013-01-09T13:58:57.509952,161.08938663213084,-75.29824450001475,122.089844,2013-01-09T13:58:57.706629,-75.29824450001475,161.08938663213084,121.738281,2013-01-09T13:58:59.650631,-75.39258397655787,160.9427137705203,-4.912109
2013-01-11T17:13:55.883425,160.36460868694311,-75.27393113630437,125.429688,,,,,2013-01-11T17:13:56.943883,-75.27393113630437,160.36460868694311,125.429688
2013-01-13T16:54:15.510793,161.15313462992268,-75.3437628373576,131.054688,,,,,2013-01-13T16:54:15.412376,-75.3437628373576,161.15313462992268,131.054688
2013-01-13T18:58:10.304154,160.7950937268661,-75.45392220788816,134.570312,2013-01-13T18:58:10.263862,-75.45392220788816,160.7950937268661,133.867188,2013-01-13T18:58:13.003649,-75.51977328741674,160.79313119219518,-4.648438
2013-01-14T10:36:36.353414,160.8320765467878,-75.21206580386412,117.695312,,,,,2013-01-14T10:36:36.469098,-75.21206580386412,160.8320765467878,117.695312
2013-01-16T22:48:59.939311,161.05168879303656,-75.304374956242,114.003906,,,,,2013-01-16T22:49:01.249590,-75.37441740502751,161.04518992926236,-4.824219
2013-01-17T18:06:40.740802,159.96011792956548,-75.32443397445273,-4.824219,2013-01-17T18:06:41.480882,-75.27279284050594,160.2482243090033,124.023438,2013-01-17T18:06:43.252008,-75.45202805474031,160.55936666209476,-4.648438
2013-01-19T16:09:07.884847,160.6748802889074,-75.21455189544709,114.003906,2013-01-19T16:09:07.657427,-75.21455189544709,160.6748802889074,114.003906,2013-01-19T16:09:09.115365,-75.27575614077547,160.6603706836596,-4.912109
2013-01-20T02:05:33.045257,160.38129026196916,-75.27780679172405,114.003906,,,,,2013-01-20T02:05:34.025015,-75.27393113630437,160.36460868694311,114.179688
2013-01-20T11:50:14.143434,160.34793601865073,-75.27005428202749,117.519531,,,,,2013-01-20T11:50:13.744159,-75.27005428202749,160.34793601865073,117.519531
2013-01-21T22:50:06.747576,160.9306437614998,-75.33382504962997,116.992188,,,,,,,,
2013-01-23T10:33:38.372080,161.07785198804814,-75.3231240577191,108.90625,,,,,2013-01-23T10:33:39.816901,-75.35068342346156,160.98883639913674,-4.824219
2013-01-24T13:24:50.740147,160.62929049095112,-75.23169498714755,133.164062,,,,,2013-01-24T13:24:51.011807,-75.23169498714755,160.62929049095112,133.164062
2013-01-24T13:27:07.428669,160.6689023590972,-75.76856140545385,18.203125,,,,,,,,
2013-01-24T14:10:47.809344,161.05989211591867,-75.2439091765557,121.386719,,,,,2013-01-24T14:10:48.341438,-75.2439091765557,161.05989211591867,121.386719
2013-01-24T18:30:32.262759,161.02909852779095,-75.30475889448628,113.476562,,,,,2013-01-24T18:30:32.984994,-75.38207330075406,161.03847352974137,-4.912109
2013-01-24T21:00:09.381918,160.3518547255034,-75.29877034634109,122.089844,,,,,2013-01-24T21:00:09.609246,-75.29877034634109,160.3518547255034,122.089844
2013-01-27T19:41:01.009784,161.13404389565358,-75.37975216016486,126.835938,,,,,2013-01-27T19:41:02.155741,-75.51120062539877,161.37952747556034,89.746094
2013-01-28T16:55:23.090753,161.82744592208394,-75.58360109295648,-0.078125,,,,,2013-01-28T16:55:22.428435,-75.4830700304181,161.77366598461327,103.105469
2013-01-28T21:46:18.656330,160.89948191558685,-75.3782093011973,-4.648438,2013-01-28T21:46:18.936884,-75.29633893569456,161.0404966183853,119.804688,2013-01-28T21:46:20.559269,-75.37132054002338,160.90152630812088,-4.824219
2013-01-30T04:34:13.855286,160.40570726583255,-75.6132540053317,-4.296875,2013-01-30T04:34:12.070835,-75.68514246519398,160.36290740644944,1.328125,2013-01-30T04:34:12.441328,-75.59111771648865,159.99988313763086,85.351562
2013-01-30T04:34:14.706154,160.5100148956661,-75.29650982787939,119.804688,,,,,2013-01-30T04:34:15.900321,-75.4091969710663,160.58218732432775,-4.824219
2013-01-30T10:27:02.463448,160.64131202455965,-75.4946794184037,-4.824219,2013-01-30T10:27:02.242477,-75.41471330266216,160.67108191167117,113.476562,2013-01-30T10:27:03.330561,-75.49485120723976,160.629862123334,-4.912109
2013-01-31T08:34:52.575918,160.29588116642262,-75.29132365684474,128.59375,,,,,2013-01-31T08:34:52.839365,-75.29101312533261,160.3184681285869,128.066406
2013-02-01T17:02:42.513258,161.11171520907533,-75.33076872061001,121.210938,,,,,2013-02-01T17:02:43.313725,-75.44010948712872,161.28945973938468,95.195312
2013-02-02T23:51:34.103304,160.75009627488282,-75.20241326165396,99.589844,,,,,,,,
2013-02-05T22:20:34.226943,160.4078855681521,-75.3062032582862,112.070312,2013-02-05T22:20:35.122975,-75.3062032582862,160.4078855681521,112.070312,,,,
2013-02-06T21:01:57.397565,160.46206895069477,-75.27802418351644,111.015625,,,,,2013-02-06T21:01:57.742924,-75.42393773097206,160.69540051239758,-4.824219
2013-02-07T02:12:23.362626,160.8635137519382,-75.22663156323809,111.894531,,,,,2013-02-07T02:12:24.999550,-75.36714160628554,161.06985217389024,-4.824219
2013-02-08T02:22:45.218304,160.37673359927078,-75.29157165675433,118.925781,,,,,2013-02-08T02:22:44.813349,-75.29157165675433,160.37673359927078,118.925781
2013-02-10T05:24:16.483903,160.32370559852606,-75.44989026078966,-4.648438,2013-02-10T05:24:15.747476,-75.38551221703183,160.60784131843133,125.078125,2013-02-10T05:24:15.848624,-75.5304291619518,160.2459940291572,-4.824219
2013-02-11T13:25:35.460681,160.85655741352468,-75.28020056546082,112.070312,,,,,2013-02-11T13:25:35.931929,-75.39392442212755,160.94458163101768,-4.824219
2013-02-15T23:40:51.436388,160.38166729271367,-75.30383327772803,121.914062,2013-02-15T23:40:50.263383,-75.30383327772803,160.38166729271367,121.914062,,,,
2013-02-15T23:41:22.112845,160.55079675260274,-75.3096124667979,111.367188,2013-02-15T23:41:22.191803,-75.3096124667979,160.55079675260274,111.367188,,,,
2013-02-18T10:26:59.021544,160.2575596409948,-75.24526981763283,119.101562,,,,,2013-02-18T10:26:59.031365,-75.24526981763283,160.2575596409948,119.101562
2013-02-26T07:35:28.737978,160.60627311417602,-75.33345267433009,113.476562,,,,,2013-02-26T07:35:30.238506,-75.44191548741514,160.68524248285513,-4.824219
2013-02-28T12:14:53.094028,160.0424848128894,-75.30834860036397,-4.824219,2013-02-28T12:14:52.974468,-75.25153533243737,160.3002825216294,118.574219,2013-02-28T12:14:54.825809,-75.30834860036397,160.0424848128894,-4.824219
2013-03-01T03:49:17.267084,161.12228615287768,-75.16468712179721,131.582031,,,,,2013-03-01T03:49:17.670473,-75.16468712179721,161.12228615287768,131.582031
2013-03-01T06:11:43.478424,160.41101273460157,-75.35137702428067,-4.824219,2013-03-01T06:11:42.648633,-75.17347193704265,160.0943771786937,114.882812,2013-03-01T06:11:43.660407,-75.38784140095125,160.44872276003224,-3.066406
2013-03-01T06:11:45.018370,160.25274985318308,-75.23300705910525,112.246094,,,,,2013-03-01T06:11:44.979356,-75.23300705910525,160.25274985318308,112.246094
2013-03-02T03:11:24.251528,160.44910141149643,-75.34535330006051,-4.824219,,,,,2013-03-02T03:11:23.927654,-75.42883341029683,160.64396430776173,-4.824219
2013-03-03T20:47:40.780104,160.96846915840956,-75.32771442701902,131.757812,,,,,2013-03-03T20:47:42.089060,-75.49134906545345,161.33927133185762,101.523438
2013-03-04T12:30:09.337390,160.74942944545754,-75.45463665454841,-4.296875,,,,,2013-03-04T12:30:11.771927,-75.40397103237032,160.65633052102405,-4.648438
2013-03-06T09:30:14.210466,161.41438529582513,-75.69037208275132,27.34375,2013-03-06T09:30:14.235282,-75.69037208275132,161.41438529582513,24.53125,2013-03-06T09:30:14.282330,-75.54439836681638,161.05074144515828,83.417969
2013-03-08T14:23:40.963329,160.13880031678957,-75.35506515217368,-4.824219,2013-03-08T14:23:41.625915,-75.29908422576878,160.32925643220642,116.992188,2013-03-08T14:23:42.254124,-75.44866490163446,160.60134488810473,-4.824219
2013-03-12T12:37:54.367008,159.96407994570603,-75.21345514461014,129.296875,,,,,2013-03-12T12:37:53.785115,-75.21345514461014,159.96407994570603,129.296875
2013-03-14T03:06:58.309670,160.980741033019,-75.2699282760445,122.089844,,,,,2013-03-14T03:06:59.855141,-75.38128748894977,161.12457405607233,-4.824219
2013-03-15T10:48:23.230934,160.55947580963027,-75.36704379739797,-4.648438,,,,,,,,
2013-03-16T11:30:45.221096,161.17190313426698,-75.37360693403075,131.757812,,,,,2013-03-16T11:30:45.845735,-75.51224629790723,161.6163044343397,96.074219
2013-03-17T13:32:44.606814,160.55936666209476,-75.45202805474031,-4.648438,2013-03-17T13:32:43.101490,-75.41608329834477,160.57998518081538,-4.648438,,,,
2013-03-17T17:41:42.726560,160.44399851725657,-75.26458335563439,126.660156,,,,,2013-03-17T17:41:43.695466,-75.26458335563439,160.44399851725657,126.660156
2013-03-20T17:45:47.565494,160.6836834866189,-75.22948901239116,123.144531,,,,,2013-03-20T17:45:47.442329,-75.22948901239116,160.6836834866189,123.144531
2013-03-21T19:03:47.411211,160.25507848824756,-75.22612673449052,121.914062,,,,,2013-03-21T19:03:47.341230,-75.3914791453093,160.75528173667885,-4.824219
2013-03-22T23:50:43.956578,160.91347001064008,-75.25459689794158,119.277344,,,,,2013-03-22T23:50:45.403245,-75.37977554511859,161.0526920052222,-4.824219
2013-03-24T17:17:25.907305,160.52454913282156,-75.30725907378952,115.585938,,,,,2013-03-24T17:17:27.143374,-75.42206862067397,160.72772657664305,-4.824219
2013-03-24T22:06:54.974586,161.18700583186947,-75.38431460591217,124.726562,,,,,2013-03-24T22:06:55.924277,-75.54103640746763,161.39898771636092,89.042969
2013-03-25T10:04:31.592319,160.710592418746,-75.47717416748141,136.855469,,,,,2013-03-25T10:04:31.722850,-75.47717416748141,160.710592418746,136.855469
2013-03-30T23:42:53.435263,160.95938926675106,-75.20448824933229,124.023438,,,,,2013-03-30T23:42:54.201056,-75.36850837486425,161.3042505509787,-4.824219
2013-04-01T17:55:18.415883,160.7286476065802,-75.22878814812891,120.683594,,,,,2013-04-01T17:55:19.406797,-75.23030602511508,160.7192332430804,119.804688
2013-04-02T05:45:05.640343,160.33586379964927,-75.25241303930078,118.398438,,,,,2013-04-02T05:45:05.228797,-75.25241303930078,160.33586379964927,118.398438
2013-04-02T11:56:46.530770,160.73030762143688,-75.4576752316104,110.664062,,,,,2013-04-02T11:56:46.868349,-75.5278253608182,160.80435904689404,-4.824219
2013-04-02T12:11:38.612614,160.40972473277355,-75.27329407760462,113.828125,,,,,2013-04-02T12:11:38.606272,-75.27329407760462,160.40972473277355,113.828125
2013-04-05T11:39:58.763389,160.2836524984859,-75.24765390686782,128.242188,,,,,2013-04-05T11:39:58.583069,-75.24765390686782,160.2836524984859,128.242188
2013-04-08T12:28:51.117869,161.0315026662234,-75.26495835466223,122.792969,,,,,2013-04-08T12:28:52.885984,-75.38471214582563,161.16429434503934,-4.824219
2013-04-10T08:32:27.580010,160.57409487219084,-75.4627777064049,-4.648438,2013-04-10T08:32:26.989523,-75.39760772887153,160.53155296112052,132.109375,2013-04-10T08:32:27.884467,-75.5390385062346,160.60890284709296,-4.824219
2013-04-10T08:39:57.754377,160.37144937822765,-75.25328512286364,121.738281,,,,,2013-04-10T08:39:57.897758,-75.25328512286364,160.37144937822765,121.738281
2013-04-10T15:16:18.490091,160.34924051904457,-75.27962610767229,116.113281,,,,,2013-04-10T15:16:18.486798,-75.27962610767229,160.34924051904457,116.113281
2013-04-14T11:28:27.497994,160.75165779925214,-75.21198112760906,130.527344,,,,,2013-04-14T11:28:26.891374,-75.21198112760906,160.75165779925214,130.527344
2013-04-15T21:53:14.045927,160.89963809670013,-75.2863523924543,123.847656,,,,,2013-04-15T21:53:14.529387,-75.2863523924543,160.89963809670013,123.847656
2013-04-17T21:05:01.463129,160.3228798240192,-75.3717903340787,-4.824219,2013-04-17T21:05:00.928167,-75.35394108671673,160.51852449591289,126.835938,2013-04-17T21:05:01.791181,-75.47292191963021,160.3432143891733,-4.824219
2013-04-18T14:15:21.433753,160.76209175539304,-75.17755735513184,127.539062,,,,,2013-04-18T14:15:20.161673,-75.17755735513184,160.76209175539304,126.835938
2013-04-20T10:59:31.880608,160.8606880768941,-75.56807952881483,100.46875,,,,,2013-04-20T10:59:32.026995,-75.68226675595383,161.01042773983443,78.144531
2013-04-26T22:59:50.203946,160.7344051238046,-75.22458655014374,143.535156,,,,,2013-04-26T22:59:49.467131,-75.22458655014374,160.7344051238046,143.535156
2013-04-28T15:42:18.830942,160.63290302547952,-75.42077520897983,-4.648438,2013-04-28T15:42:20.022847,-75.42077520897983,160.63290302547952,-4.648438,2013-04-28T15:42:20.071311,-75.41112743877275,160.59063430355434,-4.912109
2013-05-04T22:12:28.210282,160.34135940957074,-75.31672760545267,112.949219,,,,,2013-05-04T22:12:28.492489,-75.31672760545267,160.34135940957074,112.949219
2013-05-10T11:41:34.512132,160.79768001691335,-75.2372880420148,119.804688,,,,,2013-05-10T11:41:36.651418,-75.40196688513446,160.95579599208352,-4.648438
2013-05-15T04:17:04.151314,160.60627311417602,-75.33345267433009,128.242188,,,,,,,,
2013-05-18T08:44:16.082383,160.93695075526875,-75.20486287764867,128.066406,,,,,,,,
2013-05-24T19:26:23.401731,160.44409659755033,-75.33309205803276,102.578125,,,,,,,,
2013-05-26T02:59:08.393451,160.67336869888592,-75.20498346174617,129.472656,,,,,,,,
2013-05-27T20:46:12.011117,160.85983927108808,-75.29933818906902,116.992188,,,,,,,,
2013-05-28T01:15:12.581423,160.74309669876308,-75.41634620385773,136.328125,,,,,,,,
2013-05-28T20:22:39.834727,160.73030762143688,-75.4576752316104,124.726562,,,,,,,,
2013-06-03T06:39:35.119598,160.73979560704558,-75.51511763303522,121.210938,,,,,,,,
2013-06-04T18:40:28.302230,160.3051383984927,-75.2637975624895,115.234375,,,,,,,,
2013-06-13T12:30:07.790503,160.27650108575142,-75.24227236144729,130.703125,,,,,,,,
2013-06-14T03:27:42.370305,160.63425221510866,-75.20147442479127,124.550781,,,,,,,,
2013-06-15T02:24:32.405107,160.39571071774932,-75.28856385576702,147.753906,,,,,,,,
2013-06-18T11:47:32.512789,161.017687218109,-75.31317843906419,117.695312,,,,,,,,
2013-06-20T15:21:45.311083,160.99239912333238,-75.24505656781798,116.992188,,,,,,,,
2013-06-25T05:40:30.754304,161.0931254743896,-75.30092242166384,124.726562,,,,,,,,
2013-06-26T09:44:16.065796,160.6858552521798,-75.42545485087808,133.164062,,,,,,,,
2013-06-30T03:47:25.153562,160.5741623090311,-75.2078657316391,138.085938,,,,,,,,
2013-07-01T06:54:48.912901,160.21359607024215,-75.61035711542534,-4.648438,2013-07-01T06:54:49.771230,-75.36469111246748,160.5331226552611,131.757812,,,,
2013-07-04T05:55:04.239386,160.95479800208827,-75.25117012826875,125.429688,,,,,,,,
2013-07-07T07:50:38.398320,160.28054964776277,-75.15044835612987,125.605469,,,,,,,,
2013-07-11T09:34:37.003038,160.55969031801968,-75.1971220163263,127.539062,,,,,,,,
2013-07-15T20:34:07.009829,160.2172208771414,-75.23211624966814,126.132812,,,,,,,,
2013-07-20T03:37:50.903901,160.29565759492684,-75.26529776189406,135.449219,,,,,,,,
2013-08-01T03:13:56.208298,160.64086157575392,-75.22329675040626,105.742188,,,,,,,,
2013-08-04T22:47:25.408709,160.48434416557342,-75.20919657824584,108.554688,,,,,,,,
2013-08-10T20:25:22.129558,160.46887684846124,-75.14640781827924,140.546875,,,,,,,,
2013-08-12T11:40:24.792136,160.33586379964927,-75.25241303930078,129.648438,,,,,,,,
2013-08-17T04:23:14.388487,159.9570629084163,-75.20806391733088,114.179688,,,,,,,,
2013-08-18T05:50:24.449103,160.76837087168258,-75.21582752190332,136.679688,,,,,,,,
2013-08-21T13:32:51.683996,160.43671628424892,-75.1907090065603,114.53125,,,,,,,,
2013-08-22T10:30:31.739240,160.049124153578,-75.22608870481665,112.773438,,,,,2013-08-22T10:30:32.662730,-75.4607598092614,160.52471620306704,-4.824219
2013-08-25T05:05:31.073255,160.36460868694311,-75.27393113630437,119.101562,,,,,,,,
2013-08-28T15:40:46.219685,160.1651208687377,-75.22732981347758,116.992188,,,,,,,,
2013-08-31T10:41:08.927493,160.32881182778553,-75.36759795230802,-4.824219,2013-08-31T10:41:09.620563,-75.35176236244305,160.2844643366203,-4.648438,2013-08-31T10:41:08.404994,-75.42860712779186,160.37629179124886,-4.824219
2013-08-31T15:20:24.484032,160.1365183021764,-75.30988778469869,-4.648438,,,,,2013-08-31T15:20:24.995268,-75.43420414210556,160.46522695727356,-4.648438
2013-09-01T04:46:38.081103,159.91085217745362,-75.01423021850105,135.273438,,,,,2013-09-01T04:46:37.604737,-75.01423021850105,159.91085217745362,135.273438
2013-09-04T13:41:36.861811,160.3030638606611,-75.29670515745336,110.664062,,,,,2013-09-04T13:41:38.581770,-75.42783878026783,160.52630841075432,-4.824219
2013-09-06T19:26:21.492140,160.12722328208835,-75.23330417811458,114.882812,,,,,,,,
2013-09-07T09:33:05.641299,160.67358437506104,-75.34887824235143,117.695312,2013-09-07T09:33:05.835071,-75.34887824235143,160.67358437506104,117.695312,,,,
2013-09-08T01:31:11.131816,160.2743649659554,-75.27517815557083,114.179688,,,,,2013-09-08T01:31:12.554078,-75.44211706269299,160.58072489046077,-4.824219
2013-09-11T07:26:56.230762,160.8359409544018,-75.34907426741778,-4.296875,,,,,2013-09-11T07:26:55.356011,-75.36748277337574,160.88459839461078,-4.648438
2013-09-13T19:48:37.721722,160.41964367163968,-75.29781512989088,116.289062,,,,,2013-09-13T19:48:38.426870,-75.43321447936012,160.5336451119409,-4.824219
